aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_codigo,manobra_nome,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa
AW139,A139-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,17,A139-APP-01,Precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,18,A139-APP-03,Missed approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,1,A139-NRM-01,Procedimentos normais,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,2,A139-VOO-02,Controle geral IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,3,A139-NAV-02,Uso AP & automação,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,4,CAU-APF-37,AP failure,AFCS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,5,A139-VOO-04,Recuperação atitudes anormais,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,6,CAU-ADS-46,ADS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,7,CAU-DUD-46,Display unit degraded,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,8,WAR-CAB-23,Cabin/cockpit smoke,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,9,CAU-GPS-52,GPS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,10,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,11,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,12,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,13,CAU-SRV-80,Servo bypass,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,14,A139-NAV-01,Navegação FMS & convencional,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,15,A139-NAV-03,Holding pattern,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,16,A139-APP-02,Non-precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,17,A139-APP-01,Precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,18,A139-APP-03,Missed approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,1,A139-OFF-04,Briefing Helideck e TEM,PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,2,A139-OFF-01,Performance CAT A para Helideck,PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,3,A139-OFF-02,Planejamento de Missão Offshore,PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,4,A139-OFF-05,"Inspeção, Acionamento e Checklists",SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,5,A139-OFF-06,Hover Check e Taxi Costeiro,SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,6,A139-OFF-07,Decolagem CAT A — Clear Area ou Vertical,SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,7,A139-OFF-09,Navegação Offshore e Combustível,VOO,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,8,A139-OFF-11,Diagnóstico: HYD 1 FAIL,EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,9,A139-OFF-12,Procedimentos Hidráulicos (Memória + QRH),EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,10,A139-OFF-13,Decisão com Sistema Hidráulico Degradado,EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,11,A139-OFF-14,Briefing de Aproximação ao Helideck,APR,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,12,A139-OFF-15,Pouso Normal no Helideck,APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,13,A139-OFF-16,Gestão de Potência OEI — Limites e Monitoramento,EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,14,A139-OFF-17,OEI Antes do TDP — Decolagem Rejeitada,APR,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,15,A139-OFF-18,OEI Após o TDP — Fly-Away Monomotor,APR,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,16,A139-OFF-19,OEI Antes do LDP — Arremetida Monomotor,APR,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,17,A139-OFF-20,OEI Após o LDP — Pouso Comprometido,APR,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-03/04-OFFSHOR,LOFT e Offshore,PERIODICO,18,A139-OFF-21,Estabilização Final e Controle de Rampa OEI,APR,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,1,A139-CHK-01,Performance e Cálculos de Decolagem IFR,PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,2,A139-CHK-02,"Planejamento IFR, Mínimos e Alternado",PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,3,A139-CHK-03,Configuração Completa do FMS,PRE,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,4,A139-CHK-05,"Inspeção, Acionamento e Checklists",SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,5,A139-CHK-06,Hover Check e Taxi IFR,SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,6,A139-CHK-07,Decolagem IFR — Perfil CAT A em IMC,SOL,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,7,A139-CHK-08,OEI Pós-TDP — Fly-Away Monomotor IFR,EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,8,A139-CHK-09,Navegação IFR en Route e Gestão de FMS,VOO,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,9,A139-CHK-10,Monitoramento de Sistemas e Path Monitoring,VOO,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,10,A139-CHK-11,Gestão de Falha de Sistema em Rota,EME,EMERGENCIA,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,11,A139-CHK-23,Painel limitado / falha de instrumentos IFR,LOFT,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,12,A139-CHK-12,Chegada STAR/RNAV e Descida para Aproximação,APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,13,A139-CHK-13,Procedimento de Espera IFR (Holding),APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,14,A139-CHK-14,Aproximação Não-Precisão — RNAV ou VOR,APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,15,A139-CHK-15,Arremetida por Abaixo dos Mínimos (NPA),APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,16,A139-CHK-17,Setup e Briefing para ILS,APR,BRIEFING,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,17,A139-CHK-18,Aproximação ILS — Final e Decisão na DA,APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-P-04/04-CHECK,LOFT e Check,PERIODICO,18,A139-CHK-19,Pouso no Alternado e Procedimentos Pós-Voo,APR,PROCEDIMENTO_NORMAL,AW139,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,1,A139-PRC-01,Normal checklist — preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,2,A139-VOO-03,Hover & taxi,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,3,A139-NRM-02,Decolagens & pousos,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,4,A139-VOO-01,Controle geral VFR,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,5,A139-TRE-01N,Controle de potência e parâmetros,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,6,A139-NRM-01,Procedimentos normais,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,7,A139-TRE-01A,Arremetida noturna com NVG/NVIS,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,8,A139-NAV-02,Uso AP & automação,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,9,A139-VOO-02,Controle geral IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,10,A139-APP-01,Precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,11,A139-APP-03,Missed approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,12,CAU-FLO-73,Fuel low,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,13,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,14,CAU-LIC-60,OEI limit timer,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,15,A139-EME-01,Perfil OEI noturno,EMERGENCIA,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,16,A139-APP-04,Aproximação grande ângulo,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,17,WAR-GER-27,Landing gear emergency,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,18,A139-TRE-01H,Estacionamento e corte pós-voo noturno,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,1,A139-PRE-04,Briefing Noturno — Ilusões e Black Hole,PRE,BRIEFING,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,2,A139-PRE-01,Performance Noturna CAT A/PC1,PRE,BRIEFING,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,3,A139-PRE-02,Planejamento Noturno e Alternado IFR,PRE,BRIEFING,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,4,A139-PRE-03,Configuração FMS — Rota Noturna e Alternado,PRE,BRIEFING,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,5,A139-SOL-05,Inspeção e Acionamento Noturnos,SOL,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,6,A139-SOL-06,Monitoramento Elétrico no Acionamento,SOL,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,7,A139-SOL-07,Decolagem IFR Noturna,SOL,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,8,A139-NOT-09,Gestão de Automação Noturna,VOO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,9,A139-NOT-10,Radar WX e TAWS à Noite,VOO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,10,A139-NOT-11,Path Monitoring Noturno,VOO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,11,A139-EME-12,Diagnóstico: GEN 1 FAIL em Voo Noturno,EME,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,12,A139-EME-13,Procedimentos Elétricos (Memória + QRH),EME,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,13,A139-EME-14,Decisão com Sistema Elétrico Degradado,EME,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,14,A139-NOT-15,Briefing de Aproximação Noturna,APR,BRIEFING,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,15,A139-NOT-16,Arremetida por Abaixo dos Mínimos (Noturna),APR,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,16,A139-NOT-17,Navegação para Alternado IFR,APR,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,17,A139-NOT-18,Aproximação no Alternado — ILS ou RNAV,APR,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-01/02,Semestral 01/02: LOFT e Operação Noturna,SEMESTRAL,18,A139-NOT-19,Pouso no Alternado e Pós-Voo,APR,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-02/02,Semestral 02/02: Consolidação de IFR,SEMESTRAL,1,A139-PRC-01,Normal checklist — preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-02/02,Semestral 02/02: Consolidação de IFR,SEMESTRAL,2,A139-NAV-01,Navegação FMS & convencional,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-S-02/02,Semestral 02/02: Consolidação de IFR,SEMESTRAL,3,A139-NAV-02,Uso AP & automação,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
